NetworkIPv4_CIDR;SerialNumber;CountryName;CountryCode;RegionName;RegionCode;CityName;Latitude;Longitude
10.19.48.208/29;14148;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.48.216/29;14156;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.48.224/29;14147;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.48.240/29;14145;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.49.0/25;14170;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.49.128/25;14149;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.50.0/25;14150;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.50.128/25;14151;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.51.0/25;14152;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.51.128/25;14153;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.52.0/25;14154;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.52.128/25;14155;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.53.0/25;14157;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.54.0/25;14165;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.55.0/25;14158;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.55.128/25;14159;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.0/25;14191;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.128/27;14174;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.176/28;14172;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.192/28;14192;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.216/29;14193;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.56.240/29;14171;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.57.0/25;14177;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.57.128/25;14178;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.58.0/25;14179;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.58.128/25;14181;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.59.0/25;14189;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.59.128/25;14182;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.60.0/25;14183;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.60.128/25;14184;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.61.0/25;14185;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.62.0/25;14186;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.63.0/25;14187;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.63.128/25;14188;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.64.0/25;14057;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.64.128/29;14065;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.66.0/23;14058;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.68.0/25;14061;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.68.128/29;14060;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.72.0/29;14063;United Kingdom;GB;Glasgow City;V2;Glasgow;55.8309;-4.2143
10.19.72.8/29;14116;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.72.16/28;14263;United Kingdom;GB;Trafford;O6;Sale;53.4236;-2.3113
10.19.72.40/29;14219;United Kingdom;GB;Surrey;N7;Woking;51.3249;-0.5681
10.19.72.48/29;14271;United Kingdom;GB;Newry Mourne and Down;NMD;Newcastle;54.2287;-5.9355
10.19.72.56/29;14199;United Kingdom;GB;Birmingham;A7;Aston;52.4976;-1.8786
10.19.72.72/29;13948;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.19.72.112/30;12146;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.19.72.120/29;12198;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.19.75.0/24;13936;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.19.96.0/24;14262;United Kingdom;GB;Trafford;O6;Sale;53.4236;-2.3113
10.19.97.0/25;14259;United Kingdom;GB;Trafford;O6;Sale;53.4236;-2.3113
10.19.128.128/27;14138;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.128.160/27;14139;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.128.216/29;14137;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.128.236/30;14140;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.128.244/30;14141;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.128.248/29;14143;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.129.0/25;14130;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.129.128/25;14131;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.130.0/25;14132;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.130.128/25;14133;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.133.128/28;14135;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.133.144/28;14136;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.134.0/25;14134;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.136.192/28;14115;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.136.216/29;14128;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.136.236/30;14126;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.136.244/30;14127;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.136.248/29;14114;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.137.0/25;14121;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.137.128/25;14113;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.138.0/25;14129;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.138.128/25;14122;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.141.128/28;14124;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.141.144/28;14125;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.142.0/25;14123;United Kingdom;GB;Highland;V3;Nairn;57.4903;-3.9002
10.19.160.32/28;14202;United Kingdom;GB;South Gloucestershire;M6;Almondsbury;51.559;-2.5718
10.19.160.64/26;14169;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.162.0/25;14167;United Kingdom;GB;Highland;V3;Inverness;57.4833;-4.2328
10.19.190.224/27;11119;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.19.209.32/27;11118;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.0.128/28;12415;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.0/27;11785;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.32/27;11784;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.74/32;11454;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.96/27;11783;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.128/27;11782;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.160/27;11781;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.192/28;11779;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.1.240/28;11811;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.2.8/32;12164;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.11.128/25;11802;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.18.0/24;10530;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.19.0/24;9509;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.20.0/24;9508;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.21.0/24;9507;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.22.0/24;9506;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.23.0/24;9505;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.24.0/27;11874;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.25.0/27;9330;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.25.32/27;10972;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.25.64/27;9297;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.25.96/27;8563;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.25.128/25;11025;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.26.0/23;9504;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.28.0/24;8663;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.29.0/24;8662;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.30.0/24;9503;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.31.0/24;9502;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.32.0/24;10699;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.33.0/26;11074;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.33.64/26;11073;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.34.0/24;11072;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.35.0/24;11071;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.36.0/22;10431;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.40.0/24;9501;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.41.0/24;8199;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.42.0/24;8201;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.43.0/24;8203;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.44.0/24;8189;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.45.0/24;9862;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.46.0/25;9907;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.46.128/25;9906;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.47.0/24;9856;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.48.0/20;10651;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.0/27;8174;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.32/28;10680;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.48/28;8549;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.64/28;9178;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.80/28;9166;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.96/28;8175;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.112/28;9177;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.132/30;10679;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.144/29;11080;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.160/27;10756;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.64.192/26;9305;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.0/28;8244;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.16/28;8306;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.32/29;8305;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.40/30;8304;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.44/30;11060;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.48/28;8389;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.64/27;11135;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.128/28;8303;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.144/28;8302;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.160/28;8133;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.176/29;8598;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.192/27;8504;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.224/28;10496;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.65.240/28;10495;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.66.0/24;8684;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.67.0/24;8683;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.68.0/22;8324;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.72.0/22;8323;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.76.0/22;8321;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.80.0/22;8320;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.84.0/22;8327;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.88.0/22;10001;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.92.0/22;9864;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.96.0/22;9863;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.100.0/22;8533;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.104.0/22;8532;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.108.0/22;8531;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.112.0/23;8530;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.116.0/22;8529;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.120.0/22;8528;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.124.0/22;8527;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.128.0/22;8526;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.132.0/22;8525;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.136.0/22;8523;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.140.0/22;8521;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.144.0/21;8543;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.152.0/22;8542;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.156.0/22;8541;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.160.0/22;8540;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.164.0/22;8539;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.168.0/22;8669;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.172.0/22;8668;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.176.0/22;8667;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.180.0/22;8666;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.184.0/22;8665;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.188.0/22;8664;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.192.0/24;8635;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.193.0/24;8634;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.194.0/24;8636;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.195.0/24;10789;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.196.0/23;8382;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.198.0/25;10917;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.198.128/25;10973;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.200.0/22;10689;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.204.0/22;10690;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.208.0/24;9754;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.216.0/21;11077;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.224.0/22;8340;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.228.0/22;8339;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.232.0/22;8350;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.236.0/24;8442;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.240.0/22;8428;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.20.244.0/22;8423;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.0.0/28;13934;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.0.64/26;13951;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.0.224/27;13952;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.1.0/24;13953;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.9.0/24;13940;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.10.0/24;13933;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.11.0/24;13932;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.17.0/24;13931;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.18.0/23;13930;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.20.0/23;13929;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.24.0/25;13935;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.24.128/26;13937;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.25.0/24;13938;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.26.0/24;13939;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.27.0/24;13942;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.28.0/22;13941;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.32.0/29;11518;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.48.0/25;11532;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.50.0/28;13900;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.50.16/28;13890;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.50.64/28;13902;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.50.96/28;13916;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.0/28;13943;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.16/28;13944;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.32/28;13945;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.48/29;13946;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.56/29;13947;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.64/28;13921;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.80/29;13920;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.51.96/28;13925;United Kingdom;GB;England;ENG;London;51.5329;-0.005
10.21.63.0/24;10656;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.64.0/22;10712;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.68.0/23;10729;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.70.0/23;10705;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.72.0/24;10751;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.73.0/24;10752;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.74.0/24;10753;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.75.0/24;10730;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.76.0/24;10754;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.77.0/24;10727;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.78.0/24;10704;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.79.0/24;10706;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.80.0/24;10707;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.81.0/24;10708;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.82.0/24;10709;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.83.0/24;10710;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.84.0/24;10711;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.85.0/24;10713;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.86.0/24;10450;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.87.0/24;10624;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.88.0/24;10623;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.89.0/24;10595;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.90.0/24;10620;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.91.0/24;10594;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.92.0/24;10566;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.93.0/24;10564;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.94.0/24;10563;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.95.0/24;10562;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.96.0/24;10714;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.97.0/24;10715;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.98.0/24;10716;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.99.0/24;10717;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.0/27;10770;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.32/27;10771;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.64/27;10769;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.96/27;10768;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.128/27;10767;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.160/27;10766;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.192/27;10765;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.100.224/27;10764;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.101.0/24;10718;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.102.0/24;10719;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.103.0/28;11111;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.103.16/28;11110;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.104.0/23;10832;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.106.0/28;9811;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.107.0/26;10244;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.110.0/26;11278;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.112.0/24;10722;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.0/28;10544;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.16/28;10543;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.32/28;10542;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.48/28;10565;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.128/30;10567;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.132/30;10592;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.136/30;10568;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.140/30;10591;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.144/30;10590;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.148/30;10589;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.21.113.152/30;10588;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
