,NetworkIPv4_CIDR,SerialNumber,CountryName,CountryCode,RegionName,RegionCode,CityName,Latitude,Longitude,NewSerialNumber
273,10.18.250.0/25,13964,United Kingdom,GB,Rotherham,L3,Rotherham,53.4477,-1.2045,273
274,10.18.250.128/25,13963,United Kingdom,GB,Rotherham,L3,Rotherham,53.4477,-1.2045,274
275,10.18.251.0/25,13997,United Kingdom,GB,Rotherham,L3,Rotherham,53.4477,-1.2045,275
276,10.18.252.0/24,13995,United Kingdom,GB,Rotherham,L3,Rotherham,53.4477,-1.2045,276
277,10.18.255.0/28,13984,United Kingdom,GB,Rotherham,L3,Rotherham,53.4477,-1.2045,277
278,10.19.6.0/24,14198,United Kingdom,GB,Birmingham,A7,Aston,52.4976,-1.8786,278
279,10.19.8.0/24,14197,United Kingdom,GB,Birmingham,A7,Aston,52.4976,-1.8786,279
280,10.19.9.0/28,14196,United Kingdom,GB,Birmingham,A7,Aston,52.4976,-1.8786,280
281,10.19.12.0/22,14194,United Kingdom,GB,Birmingham,A7,Aston,52.4976,-1.8786,281
282,10.19.19.0/28,4695,India,IN,Maharashtra,16,Mumbai,19.0748,72.8856,282
283,10.19.32.64/27,14173,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,283
284,10.19.32.96/27,11762,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,284
285,10.19.33.0/24,14175,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,285
286,10.19.36.0/25,14168,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,286
287,10.19.36.128/25,14176,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,287
288,10.19.47.0/24,14166,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,288
289,10.19.48.0/26,14161,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,289
290,10.19.48.64/27,14162,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,290
291,10.19.48.96/27,14164,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,291
292,10.19.48.128/27,14146,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,292
293,10.19.48.176/28,14160,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,293
294,10.19.48.192/29,14163,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,294
295,10.19.48.208/29,14148,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,295
296,10.19.48.216/29,14156,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,296
297,10.19.48.224/29,14147,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,297
298,10.19.48.240/29,14145,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,298
299,10.19.49.0/25,14170,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,299
300,10.19.49.128/25,14149,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,300
301,10.19.50.0/25,14150,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,301
302,10.19.50.128/25,14151,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,302
303,10.19.51.0/25,14152,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,303
304,10.19.51.128/25,14153,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,304
305,10.19.52.0/25,14154,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,305
306,10.19.52.128/25,14155,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,306
307,10.19.53.0/25,14157,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,307
308,10.19.54.0/25,14165,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,308
309,10.19.55.0/25,14158,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,309
310,10.19.55.128/25,14159,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,310
311,10.19.56.0/25,14191,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,311
312,10.19.56.128/27,14174,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,312
313,10.19.56.176/28,14172,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,313
314,10.19.56.192/28,14192,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,314
315,10.19.56.216/29,14193,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,315
316,10.19.56.240/29,14171,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,316
317,10.19.57.0/25,14177,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,317
318,10.19.57.128/25,14178,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,318
319,10.19.58.0/25,14179,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,319
320,10.19.58.128/25,14181,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,320
321,10.19.59.0/25,14189,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,321
322,10.19.59.128/25,14182,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,322
323,10.19.60.0/25,14183,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,323
324,10.19.60.128/25,14184,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,324
325,10.19.61.0/25,14185,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,325
326,10.19.62.0/25,14186,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,326
327,10.19.63.0/25,14187,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,327
328,10.19.63.128/25,14188,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,328
329,10.19.64.0/25,14057,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,329
330,10.19.64.128/29,14065,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,330
331,10.19.66.0/23,14058,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,331
332,10.19.68.0/25,14061,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,332
333,10.19.68.128/29,14060,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,333
334,10.19.72.0/29,14063,United Kingdom,GB,Glasgow City,V2,Glasgow,55.8309,-4.2143,334
335,10.19.72.8/29,14116,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,335
336,10.19.72.16/28,14263,United Kingdom,GB,Trafford,O6,Sale,53.4236,-2.3113,336
337,10.19.72.40/29,14219,United Kingdom,GB,Surrey,N7,Woking,51.3249,-0.5681,337
338,10.19.72.48/29,14271,United Kingdom,GB,Newry Mourne and Down,NMD,Newcastle,54.2287,-5.9355,338
339,10.19.72.56/29,14199,United Kingdom,GB,Birmingham,A7,Aston,52.4976,-1.8786,339
340,10.19.72.72/29,13948,United Kingdom,GB,England,ENG,London,51.5329,-0.005,340
341,10.19.72.112/30,12146,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,341
342,10.19.72.120/29,12198,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,342
343,10.19.75.0/24,13936,United Kingdom,GB,England,ENG,London,51.5329,-0.005,343
344,10.19.96.0/24,14262,United Kingdom,GB,Trafford,O6,Sale,53.4236,-2.3113,344
345,10.19.97.0/25,14259,United Kingdom,GB,Trafford,O6,Sale,53.4236,-2.3113,345
346,10.19.128.128/27,14138,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,346
347,10.19.128.160/27,14139,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,347
348,10.19.128.216/29,14137,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,348
349,10.19.128.236/30,14140,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,349
350,10.19.128.244/30,14141,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,350
351,10.19.128.248/29,14143,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,351
352,10.19.129.0/25,14130,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,352
353,10.19.129.128/25,14131,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,353
354,10.19.130.0/25,14132,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,354
355,10.19.130.128/25,14133,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,355
356,10.19.133.128/28,14135,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,356
357,10.19.133.144/28,14136,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,357
358,10.19.134.0/25,14134,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,358
359,10.19.136.192/28,14115,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,359
360,10.19.136.216/29,14128,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,360
361,10.19.136.236/30,14126,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,361
362,10.19.136.244/30,14127,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,362
363,10.19.136.248/29,14114,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,363
364,10.19.137.0/25,14121,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,364
365,10.19.137.128/25,14113,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,365
366,10.19.138.0/25,14129,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,366
367,10.19.138.128/25,14122,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,367
368,10.19.141.128/28,14124,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,368
369,10.19.141.144/28,14125,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,369
370,10.19.142.0/25,14123,United Kingdom,GB,Highland,V3,Nairn,57.4903,-3.9002,370
371,10.19.160.32/28,14202,United Kingdom,GB,South Gloucestershire,M6,Almondsbury,51.559,-2.5718,371
372,10.19.160.64/26,14169,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,372
373,10.19.162.0/25,14167,United Kingdom,GB,Highland,V3,Inverness,57.4833,-4.2328,373
374,10.19.190.224/27,11119,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,374
375,10.19.209.32/27,11118,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,375
376,10.20.0.128/28,12415,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,376
377,10.20.1.0/27,11785,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,377
378,10.20.1.32/27,11784,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,378
379,10.20.1.74/32,11454,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,379
380,10.20.1.96/27,11783,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,380
381,10.20.1.128/27,11782,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,381
382,10.20.1.160/27,11781,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,382
383,10.20.1.192/28,11779,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,383
384,10.20.1.240/28,11811,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,384
385,10.20.2.8/32,12164,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,385
386,10.20.11.128/25,11802,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,386
387,10.20.18.0/24,10530,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,387
388,10.20.19.0/24,9509,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,388
389,10.20.20.0/24,9508,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,389
390,10.20.21.0/24,9507,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,390
391,10.20.22.0/24,9506,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,391
392,10.20.23.0/24,9505,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,392
393,10.20.24.0/27,11874,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,393
394,10.20.25.0/27,9330,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,394
395,10.20.25.32/27,10972,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,395
396,10.20.25.64/27,9297,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,396
397,10.20.25.96/27,8563,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,397
398,10.20.25.128/25,11025,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,398
399,10.20.26.0/23,9504,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,399
400,10.20.28.0/24,8663,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,400
401,10.20.29.0/24,8662,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,401
402,10.20.30.0/24,9503,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,402
403,10.20.31.0/24,9502,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,403
404,10.20.32.0/24,10699,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,404
405,10.20.33.0/26,11074,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,405
406,10.20.33.64/26,11073,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,406
407,10.20.34.0/24,11072,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,407
408,10.20.35.0/24,11071,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,408
409,10.20.36.0/22,10431,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,409
410,10.20.40.0/24,9501,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,410
411,10.20.41.0/24,8199,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,411
412,10.20.42.0/24,8201,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,412
413,10.20.43.0/24,8203,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,413
414,10.20.44.0/24,8189,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,414
415,10.20.45.0/24,9862,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,415
416,10.20.46.0/25,9907,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,416
417,10.20.46.128/25,9906,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,417
418,10.20.47.0/24,9856,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,418
419,10.20.48.0/20,10651,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,419
420,10.20.64.0/27,8174,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,420
421,10.20.64.32/28,10680,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,421
422,10.20.64.48/28,8549,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,422
423,10.20.64.64/28,9178,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,423
424,10.20.64.80/28,9166,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,424
425,10.20.64.96/28,8175,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,425
426,10.20.64.112/28,9177,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,426
427,10.20.64.132/30,10679,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,427
428,10.20.64.144/29,11080,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,428
429,10.20.64.160/27,10756,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,429
430,10.20.64.192/26,9305,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,430
431,10.20.65.0/28,8244,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,431
432,10.20.65.16/28,8306,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,432
433,10.20.65.32/29,8305,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,433
434,10.20.65.40/30,8304,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,434
435,10.20.65.44/30,11060,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,435
436,10.20.65.48/28,8389,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,436
437,10.20.65.64/27,11135,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,437
438,10.20.65.128/28,8303,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,438
439,10.20.65.144/28,8302,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,439
440,10.20.65.160/28,8133,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,440
441,10.20.65.176/29,8598,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,441
442,10.20.65.192/27,8504,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,442
443,10.20.65.224/28,10496,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,443
444,10.20.65.240/28,10495,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,444
445,10.20.66.0/24,8684,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,445
446,10.20.67.0/24,8683,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,446
447,10.20.68.0/22,8324,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,447
448,10.20.72.0/22,8323,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,448
449,10.20.76.0/22,8321,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,449
450,10.20.80.0/22,8320,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,450
451,10.20.84.0/22,8327,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,451
452,10.20.88.0/22,10001,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,452
453,10.20.92.0/22,9864,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,453
454,10.20.96.0/22,9863,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,454
455,10.20.100.0/22,8533,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,455
456,10.20.104.0/22,8532,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,456
457,10.20.108.0/22,8531,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,457
458,10.20.112.0/23,8530,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,458
459,10.20.116.0/22,8529,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,459
460,10.20.120.0/22,8528,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,460
461,10.20.124.0/22,8527,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,461
462,10.20.128.0/22,8526,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,462
463,10.20.132.0/22,8525,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,463
464,10.20.136.0/22,8523,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,464
465,10.20.140.0/22,8521,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,465
466,10.20.144.0/21,8543,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,466
467,10.20.152.0/22,8542,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,467
468,10.20.156.0/22,8541,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,468
469,10.20.160.0/22,8540,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,469
470,10.20.164.0/22,8539,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,470
471,10.20.168.0/22,8669,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,471
472,10.20.172.0/22,8668,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,472
473,10.20.176.0/22,8667,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,473
474,10.20.180.0/22,8666,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,474
475,10.20.184.0/22,8665,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,475
476,10.20.188.0/22,8664,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,476
477,10.20.192.0/24,8635,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,477
478,10.20.193.0/24,8634,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,478
479,10.20.194.0/24,8636,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,479
480,10.20.195.0/24,10789,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,480
481,10.20.196.0/23,8382,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,481
482,10.20.198.0/25,10917,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,482
483,10.20.198.128/25,10973,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,483
484,10.20.200.0/22,10689,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,484
485,10.20.204.0/22,10690,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,485
486,10.20.208.0/24,9754,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,486
487,10.20.216.0/21,11077,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,487
488,10.20.224.0/22,8340,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,488
489,10.20.228.0/22,8339,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,489
490,10.20.232.0/22,8350,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,490
491,10.20.236.0/24,8442,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,491
492,10.20.240.0/22,8428,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,492
493,10.20.244.0/22,8423,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,493
494,10.21.0.0/28,13934,United Kingdom,GB,England,ENG,London,51.5329,-0.005,494
495,10.21.0.64/26,13951,United Kingdom,GB,England,ENG,London,51.5329,-0.005,495
496,10.21.0.224/27,13952,United Kingdom,GB,England,ENG,London,51.5329,-0.005,496
497,10.21.1.0/24,13953,United Kingdom,GB,England,ENG,London,51.5329,-0.005,497
498,10.21.9.0/24,13940,United Kingdom,GB,England,ENG,London,51.5329,-0.005,498
499,10.21.10.0/24,13933,United Kingdom,GB,England,ENG,London,51.5329,-0.005,499
500,10.21.11.0/24,13932,United Kingdom,GB,England,ENG,London,51.5329,-0.005,500
501,10.21.17.0/24,13931,United Kingdom,GB,England,ENG,London,51.5329,-0.005,501
502,10.21.18.0/23,13930,United Kingdom,GB,England,ENG,London,51.5329,-0.005,502
503,10.21.20.0/23,13929,United Kingdom,GB,England,ENG,London,51.5329,-0.005,503
504,10.21.24.0/25,13935,United Kingdom,GB,England,ENG,London,51.5329,-0.005,504
505,10.21.24.128/26,13937,United Kingdom,GB,England,ENG,London,51.5329,-0.005,505
506,10.21.25.0/24,13938,United Kingdom,GB,England,ENG,London,51.5329,-0.005,506
507,10.21.26.0/24,13939,United Kingdom,GB,England,ENG,London,51.5329,-0.005,507
508,10.21.27.0/24,13942,United Kingdom,GB,England,ENG,London,51.5329,-0.005,508
509,10.21.28.0/22,13941,United Kingdom,GB,England,ENG,London,51.5329,-0.005,509
510,10.21.32.0/29,11518,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,510
511,10.21.48.0/25,11532,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,511
512,10.21.50.0/28,13900,United Kingdom,GB,England,ENG,London,51.5329,-0.005,512
513,10.21.50.16/28,13890,United Kingdom,GB,England,ENG,London,51.5329,-0.005,513
514,10.21.50.64/28,13902,United Kingdom,GB,England,ENG,London,51.5329,-0.005,514
515,10.21.50.96/28,13916,United Kingdom,GB,England,ENG,London,51.5329,-0.005,515
516,10.21.51.0/28,13943,United Kingdom,GB,England,ENG,London,51.5329,-0.005,516
517,10.21.51.16/28,13944,United Kingdom,GB,England,ENG,London,51.5329,-0.005,517
518,10.21.51.32/28,13945,United Kingdom,GB,England,ENG,London,51.5329,-0.005,518
519,10.21.51.48/29,13946,United Kingdom,GB,England,ENG,London,51.5329,-0.005,519
520,10.21.51.56/29,13947,United Kingdom,GB,England,ENG,London,51.5329,-0.005,520
521,10.21.51.64/28,13921,United Kingdom,GB,England,ENG,London,51.5329,-0.005,521
522,10.21.51.80/29,13920,United Kingdom,GB,England,ENG,London,51.5329,-0.005,522
523,10.21.51.96/28,13925,United Kingdom,GB,England,ENG,London,51.5329,-0.005,523
524,10.21.63.0/24,10656,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,524
525,10.21.64.0/22,10712,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,525
526,10.21.68.0/23,10729,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,526
527,10.21.70.0/23,10705,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,527
528,10.21.72.0/24,10751,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,528
529,10.21.73.0/24,10752,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,529
530,10.21.74.0/24,10753,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,530
531,10.21.75.0/24,10730,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,531
532,10.21.76.0/24,10754,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,532
533,10.21.77.0/24,10727,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,533
534,10.21.78.0/24,10704,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087,534
